timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552399019606,865,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,456,7,7,http://www.blazedemo.com/assets/bootstrap.min.css,815,0,0
1552399020473,524,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,458,7,7,http://www.blazedemo.com/assets/bootstrap-table.css,524,0,4
1552399018903,3169,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,239787,2793,8,8,http://www.blazedemo.com/reserve.php,765,0,6
1552399018903,765,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,11173,497,8,8,http://www.blazedemo.com/reserve.php,765,0,6
1552399019668,24,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,29697,470,8,8,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,16,0,7
1552399019692,516,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,28881,455,8,8,http://www.blazedemo.com/assets/bootstrap.min.js,508,0,0
1552399018782,3290,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,239161,2852,8,8,http://www.blazedemo.com/purchase.php,261,0,0
1552399020208,521,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,39388,457,8,8,http://www.blazedemo.com/assets/bootstrap-table.js,504,0,0
1552399018782,261,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,10547,546,8,8,http://www.blazedemo.com/purchase.php,261,0,0
1552399020729,823,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,126673,456,8,8,http://www.blazedemo.com/assets/bootstrap.min.css,754,0,0
1552399021553,519,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,3975,458,8,8,http://www.blazedemo.com/assets/bootstrap-table.css,519,0,8
1552399019043,19,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,29697,472,8,8,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,5
1552399019062,1073,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,28881,457,8,8,http://www.blazedemo.com/assets/bootstrap.min.js,1065,0,6
1552399020135,561,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,39388,459,8,8,http://www.blazedemo.com/assets/bootstrap-table.js,539,0,0
1552399020696,865,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,126673,458,8,8,http://www.blazedemo.com/assets/bootstrap.min.css,814,0,0
1552399021562,510,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,3975,460,8,8,http://www.blazedemo.com/assets/bootstrap-table.css,510,0,7
1552399019903,3246,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,239787,2793,9,9,http://www.blazedemo.com/reserve.php,781,0,6
1552399019903,781,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,11173,497,9,9,http://www.blazedemo.com/reserve.php,781,0,6
1552399020685,27,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,29697,470,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,18,0,10
1552399020712,540,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,28881,455,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,522,0,0
1552399021252,536,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,39388,457,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,521,0,0
1552399021788,851,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,126673,456,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,770,0,0
1552399022640,509,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,3975,458,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,509,0,3
1552399020997,2504,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,239143,2852,9,9,http://www.blazedemo.com/purchase.php,281,0,0
1552399020997,281,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,10529,546,9,9,http://www.blazedemo.com/purchase.php,281,0,0
1552399021279,23,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,472,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,15,0,6
1552399021302,548,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,28881,457,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,529,0,0
1552399021850,287,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,39388,459,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,271,0,0
1552399022137,844,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,458,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,780,0,0
1552399022983,518,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,460,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,518,0,7
1552399020902,3257,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,785,0,4
1552399020902,787,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,785,0,4
1552399021691,23,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,5
1552399021714,531,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,517,0,0
1552399022245,531,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,518,0,0
1552399022776,842,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,777,0,0
1552399023619,540,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,540,0,9
1552399020955,3267,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,260,0,0
1552399020955,263,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,260,0,0
1552399021218,20,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,12,0,4
1552399021238,1058,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,1042,0,7
1552399022297,547,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,527,0,0
1552399022844,852,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,784,0,0
1552399023697,525,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,525,0,4
1552399022073,2445,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,272,0,0
1552399022073,277,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,272,0,0
1552399022351,23,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,14,0,4
1552399022374,529,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,521,0,0
1552399022904,278,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,264,0,0
1552399023183,824,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,770,0,0
1552399024010,509,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,509,0,4
1552399022073,2434,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,240439,2978,10,10,http://www.blazedemo.com/confirmation.php,265,0,0
1552399022073,265,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,265,0,0
1552399022338,22,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,14,0,7
1552399022360,525,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,506,0,0
1552399022886,280,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,263,0,0
1552399023166,815,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,762,0,0
1552399023983,524,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,524,0,5
1552399024508,0,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,2243,0,0,0,null,0,0,0
1552399019126,5411,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,265,0,0
1552399019126,267,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,265,0,0
1552399019394,26,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,16,0,5
1552399019421,516,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,504,0,0
1552399019937,274,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,261,0,0
1552399020211,801,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,751,0,0
1552399021013,3524,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,3524,0,3013
1552399021902,3210,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,788,0,5
1552399021902,788,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,788,0,5
1552399022692,27,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,7
1552399022719,530,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,518,0,0
1552399023249,532,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,513,0,0
1552399023782,807,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,771,0,0
1552399024592,521,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,521,0,10
1552399023150,2432,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,268,0,0
1552399023150,273,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,268,0,0
1552399023424,21,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,5
1552399023445,532,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,517,0,0
1552399023978,285,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,266,0,0
1552399024263,802,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,758,0,0
1552399025066,517,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,517,0,7
1552399023503,2464,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,240438,2978,10,10,http://www.blazedemo.com/confirmation.php,274,0,0
1552399023503,274,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,274,0,0
1552399023778,21,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,14,0,7
1552399023799,531,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,510,0,0
1552399024331,285,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,270,0,0
1552399024617,823,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,764,0,0
1552399025441,525,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,525,0,7
1552399025967,1,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,2242,0,0,0,null,0,0,0
1552399022901,3279,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,795,0,4
1552399022901,796,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,795,0,4
1552399023699,25,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,14,0,6
1552399023724,541,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,526,0,0
1552399024266,553,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,527,0,0
1552399024819,844,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,783,0,0
1552399025664,517,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,517,0,6
1552399024224,2491,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,240437,2978,10,10,http://www.blazedemo.com/confirmation.php,275,0,0
1552399024224,275,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,275,0,0
1552399024499,28,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,18,0,8
1552399024527,541,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,527,0,0
1552399025068,292,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,273,0,0
1552399025360,844,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,780,0,0
1552399026205,509,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,509,0,6
1552399026715,0,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,2241,0,0,0,null,0,0,0
1552399024161,2626,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,280,0,0
1552399024161,287,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,280,0,0
1552399024448,34,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,21,0,6
1552399024483,556,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,538,0,0
1552399025039,303,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,279,0,0
1552399025342,884,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,797,0,0
1552399026227,560,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,560,0,6
1552399024519,2405,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,240438,2978,10,10,http://www.blazedemo.com/confirmation.php,268,0,0
1552399024519,268,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,268,0,0
1552399024787,28,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,7
1552399024815,527,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,509,0,0
1552399025342,279,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,262,0,0
1552399025621,798,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,754,0,0
1552399026421,503,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,503,0,6
1552399026924,0,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,2242,0,0,0,null,0,0,0
1552399025114,2463,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,268,0,0
1552399025114,274,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,268,0,0
1552399025388,26,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,18,0,8
1552399025415,528,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,518,0,0
1552399025943,285,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,271,0,0
1552399026228,827,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,768,0,0
1552399027055,522,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,522,0,3
1552399023902,3916,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,842,0,6
1552399023902,845,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,842,0,6
1552399024749,26,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,16,0,7
