timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552400939336,3023,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,239787,2793,7,7,http://www.blazedemo.com/reserve.php,800,0,4
1552400942090,268,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,3975,458,7,7,http://www.blazedemo.com/assets/bootstrap-table.css,268,0,0
1552400939336,801,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,11173,497,7,7,http://www.blazedemo.com/reserve.php,800,0,4
1552400940142,25,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,470,7,7,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,16,0,8
1552400940167,538,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,28881,455,7,7,http://www.blazedemo.com/assets/bootstrap.min.js,528,0,0
1552400940706,285,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,39388,457,7,7,http://www.blazedemo.com/assets/bootstrap-table.js,271,0,0
1552400940992,843,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,456,7,7,http://www.blazedemo.com/assets/bootstrap.min.css,788,0,0
1552400941837,522,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,458,7,7,http://www.blazedemo.com/assets/bootstrap-table.css,522,0,5
1552400940476,2542,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,239161,2852,7,7,http://www.blazedemo.com/purchase.php,275,0,0
1552400940476,278,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,10547,546,7,7,http://www.blazedemo.com/purchase.php,275,0,0
1552400940756,31,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,29697,472,7,7,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,14,0,5
1552400940787,587,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,28881,457,7,7,http://www.blazedemo.com/assets/bootstrap.min.js,574,0,0
1552400941375,295,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,39388,459,7,7,http://www.blazedemo.com/assets/bootstrap-table.js,268,0,0
1552400941670,840,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,126673,458,7,7,http://www.blazedemo.com/assets/bootstrap.min.css,783,0,0
1552400942511,507,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,3975,460,7,7,http://www.blazedemo.com/assets/bootstrap-table.css,506,0,3
1552400941348,3057,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,239787,2793,9,9,http://www.blazedemo.com/reserve.php,800,0,6
1552400941348,800,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,11173,497,9,9,http://www.blazedemo.com/reserve.php,800,0,6
1552400942152,33,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,29697,470,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,24,0,9
1552400942186,536,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,28881,455,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,523,0,0
1552400942723,287,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,39388,457,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,269,0,0
1552400943010,839,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,126673,456,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,781,0,0
1552400943851,554,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,3975,458,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,554,0,10
1552400940341,4294,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,239787,2793,9,9,http://www.blazedemo.com/reserve.php,762,0,5
1552400940341,762,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,11173,497,9,9,http://www.blazedemo.com/reserve.php,762,0,5
1552400941108,23,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,29697,470,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,8
1552400941132,521,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,28881,455,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,509,0,0
1552400941654,1018,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,39388,457,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,1003,0,0
1552400942672,1639,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,126673,456,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,1560,0,3
1552400944313,322,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,3975,458,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,321,0,0
1552400942361,2466,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,239161,2852,9,9,http://www.blazedemo.com/purchase.php,265,0,0
1552400942361,267,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,10547,546,9,9,http://www.blazedemo.com/purchase.php,265,0,0
1552400942631,21,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,472,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,6
1552400942653,516,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,28881,457,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,506,0,0
1552400943170,273,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,39388,459,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,256,0,0
1552400943444,860,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,458,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,785,0,0
1552400944306,521,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,460,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,520,0,5
1552400940465,4377,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,239161,2852,9,9,http://www.blazedemo.com/purchase.php,267,0,0
1552400940465,268,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,10547,546,9,9,http://www.blazedemo.com/purchase.php,267,0,0
1552400940739,19,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,29697,472,9,9,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,5
1552400940759,614,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,28881,457,9,9,http://www.blazedemo.com/assets/bootstrap.min.js,601,0,0
1552400941373,292,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,39388,459,9,9,http://www.blazedemo.com/assets/bootstrap-table.js,268,0,0
1552400941666,2641,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,126673,458,9,9,http://www.blazedemo.com/assets/bootstrap.min.css,2560,0,0
1552400944309,533,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,3975,460,9,9,http://www.blazedemo.com/assets/bootstrap-table.css,533,0,8
1552400943020,2614,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,240413,2978,10,10,http://www.blazedemo.com/confirmation.php,281,0,0
1552400943020,281,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,281,0,0
1552400943370,17,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,4
1552400943387,518,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,508,0,0
1552400943906,351,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,326,0,0
1552400944258,812,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,760,0,0
1552400945072,534,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,534,0,5
1552400945632,2,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,2217,0,0,0,null,0,0,0
1552400943344,3100,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,888,0,5
1552400943344,889,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,888,0,5
1552400944237,31,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,23,0,8
1552400944269,535,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,522,0,0
1552400944805,284,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,268,0,0
1552400945090,831,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,778,0,0
1552400945923,521,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,521,0,4
1552400944408,2521,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,284,0,0
1552400944408,286,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,284,0,0
1552400944696,20,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,15,0,6
1552400944716,548,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,540,0,0
1552400945265,290,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,276,0,0
1552400945556,860,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,802,0,0
1552400946419,510,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,510,0,6
1552400944844,2497,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,240414,2978,10,10,http://www.blazedemo.com/confirmation.php,277,0,0
1552400944844,277,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,277,0,0
1552400945124,23,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,18,0,8
1552400945147,538,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,525,0,0
1552400945686,288,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,270,0,0
1552400945975,840,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,784,0,0
1552400946818,519,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,519,0,4
1552400947341,1,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,2218,0,0,0,null,0,0,0
1552400942344,5426,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,785,0,8
1552400942344,785,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,785,0,8
1552400943133,28,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,22,0,7
1552400943162,561,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,551,0,0
1552400943723,1275,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,1262,0,0
1552400944999,2240,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,1495,0,4
1552400947243,528,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,528,0,4
1552400944829,3024,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,240413,2978,10,10,http://www.blazedemo.com/confirmation.php,278,0,0
1552400944829,279,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,278,0,0
1552400945114,24,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,17,0,6
1552400945138,529,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,520,0,0
1552400945668,279,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,267,0,0
1552400945947,1369,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,772,0,0
1552400947319,532,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,532,0,4
1552400947853,1,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,2217,0,0,0,null,0,0,0
1552400944355,3812,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,239787,2793,10,10,http://www.blazedemo.com/reserve.php,752,0,5
1552400944355,752,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,11173,497,10,10,http://www.blazedemo.com/reserve.php,752,0,5
1552400945114,20,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,15,0,6
1552400945135,515,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,504,0,0
1552400945651,518,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,499,0,0
1552400946170,1446,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,742,0,0
1552400947619,549,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,548,0,5
1552400946932,2517,5 /confirmation.php,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,240413,2978,10,10,http://www.blazedemo.com/confirmation.php,271,0,0
1552400946932,271,5 /confirmation.php-0,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,9582,667,10,10,http://www.blazedemo.com/confirmation.php,271,0,0
1552400947205,29,5 /confirmation.php-1,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,29697,473,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,21,0,8
1552400947235,521,5 /confirmation.php-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,28881,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,511,0,0
1552400947756,275,5 /confirmation.php-3,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,39388,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,262,0,0
1552400948031,825,5 /confirmation.php-4,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,126673,459,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,762,0,0
1552400948858,588,5 /confirmation.php-5,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,3975,461,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,588,0,5
1552400949449,0,5 /confirmation.php-6,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,2217,0,0,0,null,0,0,0
1552400945718,4201,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,239755,2789,10,10,http://www.blazedemo.com/reserve.php,852,0,4
1552400945718,853,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,11141,493,10,10,http://www.blazedemo.com/reserve.php,852,0,4
1552400946573,18,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,5
1552400946592,834,3 /reserve.php-2,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,28881,455,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,569,0,0
1552400947426,578,3 /reserve.php-3,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,39388,457,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,564,0,0
1552400948004,1644,3 /reserve.php-4,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,126673,456,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,1579,0,3
1552400949650,269,3 /reserve.php-5,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,3975,458,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,269,0,0
1552400944636,5334,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,264,0,0
1552400944636,266,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,264,0,0
1552400944904,23,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,16,0,6
1552400944928,1051,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,1041,0,5
1552400945980,539,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,522,0,0
1552400946520,2934,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,2659,0,0
1552400949456,515,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-6,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,515,0,6
1552400946445,4050,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,276,0,0
1552400946445,278,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,276,0,0
1552400946726,20,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,6
1552400946747,1049,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,1036,0,0
1552400947797,540,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,521,0,0
1552400948338,1888,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,1563,0,5
1552400950227,268,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,268,0,0
1552400942361,8307,4 /purchase.php,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,239161,2852,10,10,http://www.blazedemo.com/purchase.php,280,0,0
1552400942361,282,4 /purchase.php-0,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,10547,546,10,10,http://www.blazedemo.com/purchase.php,280,0,0
1552400942646,21,4 /purchase.php-1,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,29697,472,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,6
1552400942667,1060,4 /purchase.php-2,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,28881,457,10,10,http://www.blazedemo.com/assets/bootstrap.min.js,1051,0,5
1552400943728,2279,4 /purchase.php-3,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,39388,459,10,10,http://www.blazedemo.com/assets/bootstrap-table.js,2266,0,0
1552400946007,4123,4 /purchase.php-4,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,126673,458,10,10,http://www.blazedemo.com/assets/bootstrap.min.css,4068,0,5
1552400950133,536,4 /purchase.php-5,200,OK,jp@gc - Ultimate Thread Group 1-8,text,true,,3975,460,10,10,http://www.blazedemo.com/assets/bootstrap-table.css,536,0,7
1552400947887,3095,3 /reserve.php,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,239755,2789,10,10,http://www.blazedemo.com/reserve.php,750,0,4
1552400947887,750,3 /reserve.php-0,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,11141,493,10,10,http://www.blazedemo.com/reserve.php,750,0,4
1552400948639,18,3 /reserve.php-1,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,29697,470,10,10,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,13,0,5
